"","claim_no","occurrence_period","occurrence_time","claim_size","notidel","setldel","no_payment"
"1",1,1,0.734094301005825,138026.812684583,0.0381810197696183,6.35235671731338,16
"2",2,1,0.333071983419359,141214.443704319,1.14380776421123,10.6945921808688,10
"3",3,1,0.515063329832628,39717.4717230039,2.42692739283679,8.19130922351909,6
"4",4,1,0.743974646320567,108182.326885781,1.12447925998479,8.62390794612636,5
"5",5,1,0.619159240042791,56670.957615979,2.72581426847838,0.895937647072904,5
"6",6,1,0.62624534452334,12064.1729505139,4.72407750332408,3.0049652650301,3
"7",7,1,0.217157698236406,490863.618024292,1.08549185348323,37.7586434973408,7
"8",8,1,0.216567310970277,543.645993718094,1.05538664929738,1.35214836596676,2
"9",9,1,0.388945028651506,150110.76940277,1.05543799220306,27.112933303391,6
"10",10,1,0.942455691983923,141196.640669346,1.13142198391035,16.0587876942439,5
"11",11,1,0.962608013767749,47651.5196449083,2.15507842908263,8.9625954485064,4
"12",12,1,0.73985527921468,10695.2695381318,1.07093626294219,3.13997950346952,3
"13",13,1,0.73324590572156,16759.9327519659,1.03062758226813,7.51644449682388,4
"14",14,1,0.535761289997026,298409.980364963,2.2050750073866,19.4516865534974,4
"15",15,1,0.00227296608500183,36203.1283789391,5.83140921843297,7.59661312412421,4
"16",16,1,0.608937452547252,26955.4000487897,1.10676871124541,4.12207871730278,4
"17",17,1,0.836801559431478,14494.0829354944,1.8671933303692,3.6180769345992,3
"18",18,1,0.751522562699392,15704.812262046,2.92598625156219,5.24733512631299,4
"19",19,1,0.452731572557241,64275.9433937966,0.94664841013384,7.50059689831389,5
"20",20,1,0.535789993824437,2572.85803141387,0.3078861659236,1.26357527919627,1
"21",21,1,0.53737669531256,145907.197531628,2.51414083445897,26.3315563679187,4
"22",22,1,0.00138084357604384,42822.38256405,3.01761309406112,13.0939844959264,4
"23",23,1,0.355665953829885,283129.962475688,0.240785379467258,13.5859290344149,12
"24",24,1,0.612133090151474,200758.231061934,1.73035559283843,19.9059676369198,5
"25",25,1,0.828942130552605,466067.076931458,3.68365020622952,28.6309173011384,9
"26",26,1,0.356721999356523,2731.85169439062,1.25852360433011,1.32883504885124,1
"27",27,1,0.410635125823319,85226.6870552492,3.54836822515295,12.1877166121455,7
"28",28,1,0.573475898941979,14035.7095615194,1.33827543154216,3.34888931614085,3
"29",29,1,0.589678303571418,85344.4576767071,0.722967059119466,9.00581510812864,4
"30",30,1,0.719657292356715,9015.27692104949,2.19141167985366,5.08750085561473,2
"31",31,1,0.394973045215011,43424.1830256611,0.993593392350455,12.004058373034,11
"32",32,1,0.919203929137439,85095.8214603387,1.51105892299347,7.70958486900194,13
"33",33,1,0.962570293573663,145.203512219604,3.18520370839326,0.146693210341645,1
"34",34,1,0.233523525530472,121127.005697848,4.91729573907352,2.96653812688003,8
"35",35,1,0.724497599992901,58327.4520888214,2.39531458251197,12.6870372994056,7
"36",36,1,0.903634525137022,17157.6648068555,2.1056154832745,12.4035265272716,5
"37",37,1,0.603474084753543,36162.7804389757,0.68638839818952,4.73284120785467,6
"38",38,1,0.631507298909128,10757.5834458649,1.63272048947375,3.38482087150929,3
"39",39,1,0.937385849654675,803.781135851183,2.56794051311951,0.391942674342008,1
"40",40,1,0.850482750684023,38680.7738255649,2.05428597249782,4.98148203359249,4
"41",41,1,0.579820899059996,589445.689072098,1.17192352284038,15.5034262444677,9
"42",42,1,0.821403923910111,61788.2762878951,1.61474533445844,12.7811026170961,7
"43",43,1,0.113718609092757,67513.4096431046,3.11254902996668,7.39847012811643,5
"44",44,1,0.764507758663967,1327.47108182877,1.0000010417369,0.692233817829383,1
"45",45,1,0.623613457195461,2637.43151873789,3.13883375802097,1.07338269714295,1
"46",46,1,0.148446606704965,6965.37587522674,3.85128321093678,1.80989909651828,2
"47",47,1,0.0802644665818661,117970.57120079,1.16696188788216,8.73591705564558,5
"48",48,1,0.464069551322609,16445.7780482597,2.9760016656675,1.91706602357277,5
"49",49,1,0.779368161456659,82866.2379768502,0.680749460998858,13.5177967081544,5
"50",50,1,0.73352795955725,32143.0348911271,4.73941095978577,11.7116869398995,6
"51",51,1,0.817230444401503,81436.8375530028,3.53772401533602,5.02640392838187,7
"52",52,1,0.170162481255829,10069.7110303123,0.542811707800533,5.30627818855415,3
"53",53,1,0.94472032552585,10532.4524027023,2.84794138528913,2.53254963854046,3
"54",54,1,0.293623841367662,71565.5517120487,3.03844552506929,6.07470391846679,4
"55",55,1,0.149072052445263,36616.5913616053,1.19882973931892,3.22377037780656,5
"56",56,1,0.719378591282293,573.769721781208,4.14594700982394,0.608858029989478,2
"57",57,1,0.324085952481255,201252.191884452,1.30011513737931,4.36182176562685,5
"58",58,1,0.778809498529881,524.13238914527,1.2157557366583,1.35354463442247,2
"59",59,1,0.394441001815721,100931.361373373,0.464723947112867,13.7542485417285,7
