"","claim_no","pmt_no","occurrence_period","occurrence_time","claim_size","notidel","setldel","payment_time","payment_period","payment_size","payment_inflated","payment_delay"
"1",1,1,1,0.734094301005825,138026.812684583,0.0381810197696183,6.35235671731338,1.1902597464687,2,1358.42221413728,1400.68281437841,0.417984425693261
"2",1,2,1,0.734094301005825,138026.812684583,0.0381810197696183,6.35235671731338,1.88677668717891,2,1393.03048261561,1462.35053386267,0.696516940710205
"3",1,3,1,0.734094301005825,138026.812684583,0.0381810197696183,6.35235671731338,2.30990773666234,3,1192.14211116416,1265.16964529997,0.423131049483434
"4",1,4,1,0.734094301005825,138026.812684583,0.0381810197696183,6.35235671731338,2.44751794947465,3,1525.34256227276,1624.52487173867,0.137610212812306
"5",1,5,1,0.734094301005825,138026.812684583,0.0381810197696183,6.35235671731338,2.68944909178885,3,1323.85626553241,1418.74446091268,0.241931142314197
"6",1,6,1,0.734094301005825,138026.812684583,0.0381810197696183,6.35235671731338,3.00022878152507,4,1397.4887833343,1509.68259701927,0.310779689736223
"7",1,7,1,0.734094301005825,138026.812684583,0.0381810197696183,6.35235671731338,3.483028580674,4,1354.95426767359,1482.0362063654,0.482799799148929
"8",1,8,1,0.734094301005825,138026.812684583,0.0381810197696183,6.35235671731338,3.90311099669117,4,1387.20463989567,1533.80622830358,0.420082416017166
"9",1,9,1,0.734094301005825,138026.812684583,0.0381810197696183,6.35235671731338,4.43518304508244,5,1598.59986783487,1791.91486902715,0.532072048391271
"10",1,10,1,0.734094301005825,138026.812684583,0.0381810197696183,6.35235671731338,4.89711505637459,5,1286.65940897343,1459.50233391391,0.461932011292155
"11",1,11,1,0.734094301005825,138026.812684583,0.0381810197696183,6.35235671731338,5.23332771095893,6,1409.92565330366,1613.22772195146,0.336212654584342
"12",1,12,1,0.734094301005825,138026.812684583,0.0381810197696183,6.35235671731338,5.42851233499628,6,1545.08581623726,1776.78096483155,0.195184624037345
"13",1,13,1,0.734094301005825,138026.812684583,0.0381810197696183,6.35235671731338,5.81898283581882,6,1301.71097748722,1512.03078204391,0.390470500822545
"14",1,14,1,0.734094301005825,138026.812684583,0.0381810197696183,6.35235671731338,6.25611326456343,7,1425.78944744697,1674.89588734343,0.437130428744605
"15",1,15,1,0.734094301005825,138026.812684583,0.0381810197696183,6.35235671731338,6.69290100783458,7,108614.667586091,129033.780484393,0.43678774327115
"16",1,16,1,0.734094301005825,138026.812684583,0.0381810197696183,6.35235671731338,7.12463203808882,8,9911.93260058237,11906.915823416,0.431731030254241
"17",2,1,1,0.333071983419359,141214.443704319,1.14380776421123,10.6945921808688,2.73679889333143,3,3575.13471197151,3824.9574033863,1.25991914570084
"18",2,2,1,0.333071983419359,141214.443704319,1.14380776421123,10.6945921808688,4.71757782576589,5,3133.80493552557,3520.76465985732,1.98077893243446
"19",2,3,1,0.333071983419359,141214.443704319,1.14380776421123,10.6945921808688,5.37375970061922,6,3161.45157312615,3609.81387960941,0.656181874853322
"20",2,4,1,0.333071983419359,141214.443704319,1.14380776421123,10.6945921808688,6.64021151684004,7,2781.11278263839,3276.3572855817,1.26645181622083
"21",2,5,1,0.333071983419359,141214.443704319,1.14380776421123,10.6945921808688,7.85468514965103,8,2782.54166151608,3377.78173084341,1.21447363281098
"22",2,6,1,0.333071983419359,141214.443704319,1.14380776421123,10.6945921808688,8.1698355419509,9,2800.88788221029,3426.60109656867,0.31515039229988
"23",2,7,1,0.333071983419359,141214.443704319,1.14380776421123,10.6945921808688,9.47850822209483,10,3358.18044584341,4243.25148816176,1.30867268014392
"24",2,8,1,0.333071983419359,141214.443704319,1.14380776421123,10.6945921808688,10.3320824620026,11,3613.21590928603,4662.70172985306,0.853574239907724
"25",2,9,1,0.333071983419359,141214.443704319,1.14380776421123,10.6945921808688,11.4943923692103,12,106811.847621123,141847.370008963,1.1623099072078
"26",2,10,1,0.333071983419359,141214.443704319,1.14380776421123,10.6945921808688,12.1714719284994,13,9196.26618107798,12418.542407664,0.677079559289053
