"","claim_no","pmt_no","occurrence_period","occurrence_time","claim_size","notidel","setldel","payment_time","payment_period","payment_size","payment_inflated","payment_delay"
"1",1,1,1,0.734094301005825,138026.812684583,0.0381810197696183,10.1349373247208,1.43915316558613,2,1358.42221413728,1368.13519769943,0.666877844810687
"2",1,2,1,0.734094301005825,138026.812684583,0.0381810197696183,10.1349373247208,2.55041877201287,3,1393.03048261561,1410.73073986623,1.11126560642674
"3",1,3,1,0.734094301005825,138026.812684583,0.0381810197696183,10.1349373247208,3.22550785430101,4,1192.14211116416,1211.33149631898,0.675089082288135
"4",1,4,1,0.734094301005825,138026.812684583,0.0381810197696183,10.1349373247208,3.44505958040182,4,1525.34256227276,1551.58086418776,0.219551726100809
"5",1,5,1,0.734094301005825,138026.812684583,0.0381810197696183,10.1349373247208,3.83105127976115,4,1323.85626553241,1349.20443456001,0.385991699359339
"6",1,6,1,0.734094301005825,138026.812684583,0.0381810197696183,10.1349373247208,4.32688815061701,5,1397.4887833343,1427.74722954685,0.495836870855851
"7",1,7,1,0.734094301005825,138026.812684583,0.0381810197696183,10.1349373247208,5.09717639520282,6,1354.95426767359,1389.58073767507,0.770288244585811
"8",1,8,1,0.734094301005825,138026.812684583,0.0381810197696183,10.1349373247208,5.76740150172862,6,1387.20463989567,1427.38357054556,0.670225106525807
"9",1,9,1,0.734094301005825,138026.812684583,0.0381810197696183,10.1349373247208,6.61630169777461,7,1598.59986783487,1651.82907241449,0.848900196045987
"10",1,10,1,0.734094301005825,138026.812684583,0.0381810197696183,10.1349373247208,7.35329620092781,8,1286.65940897343,1334.36149976941,0.736994503153195
"11",1,11,1,0.734094301005825,138026.812684583,0.0381810197696183,10.1349373247208,7.88971037500956,8,1409.92565330366,1466.08593927728,0.536414174081751
"12",1,12,1,0.734094301005825,138026.812684583,0.0381810197696183,10.1349373247208,8.2011198281305,9,1545.08581623726,1609.1086355098,0.311409453120941
"13",1,13,1,0.734094301005825,138026.812684583,0.0381810197696183,10.1349373247208,8.82410027918152,9,1301.71097748722,1359.83671210482,0.622980451051019
"14",1,14,1,0.734094301005825,138026.812684583,0.0381810197696183,10.1349373247208,9.52152482493792,10,1425.78944744697,1494.60724563585,0.697424545756403
"15",1,15,1,0.734094301005825,138026.812684583,0.0381810197696183,10.1349373247208,10.2184026293903,11,108614.667586091,114250.597981391,0.696877804452331
"16",1,16,1,0.734094301005825,138026.812684583,0.0381810197696183,10.1349373247208,10.9072126454963,11,9911.93260058237,10461.8699193369,0.688810016106032
"17",2,1,1,0.333071983419359,141214.443704319,1.14380776421123,12.9409991110922,3.00144583381847,4,3575.13471197151,3628.65474311142,1.52456608618788
"18",2,2,1,0.333071983419359,141214.443704319,1.14380776421123,12.9409991110922,5.39828883356923,6,3133.80493552557,3218.68527365561,2.39684299975076
"19",2,3,1,0.333071983419359,141214.443704319,1.14380776421123,12.9409991110922,6.1923021924313,7,3161.45157312615,3259.86976050655,0.79401335886207
"20",2,4,1,0.333071983419359,141214.443704319,1.14380776421123,12.9409991110922,7.72477314137248,8,2781.11278263839,2889.52991580343,1.53247094894117
"21",2,5,1,0.333071983419359,141214.443704319,1.14380776421123,12.9409991110922,9.19434785136156,10,2782.54166151608,2912.12436644789,1.46957470998909
"22",2,6,1,0.333071983419359,141214.443704319,1.14380776421123,12.9409991110922,9.57569581467229,10,2800.88788221029,2936.86431173179,0.381347963310724
"23",2,7,1,0.333071983419359,141214.443704319,1.14380776421123,12.9409991110922,11.1592561509653,12,3358.18044584341,3548.92571051217,1.58356033629301
"24",2,8,1,0.333071983419359,141214.443704319,1.14380776421123,12.9409991110922,12.1921242859146,13,3613.21590928603,3838.02239516161,1.03286813494928
"25",2,9,1,0.333071983419359,141214.443704319,1.14380776421123,12.9409991110922,13.5985782414845,14,106811.847621123,114250.196230229,1.40645395556989
"26",2,10,1,0.333071983419359,141214.443704319,1.14380776421123,12.9409991110922,14.4178788587228,15,9196.26618107798,9876.67110361832,0.819300617238362
"27",3,1,1,0.515063329832628,39717.4717230039,2.42692739283679,8.94491663061654,4.80479355688889,5,2207.73506845564,2260.87977411015,1.86280283421947
"28",3,2,1,0.515063329832628,39717.4717230039,2.42692739283679,8.94491663061654,6.43545586108584,7,2088.64361601337,2156.25862375955,1.63066230419695
"29",3,3,1,0.515063329832628,39717.4717230039,2.42692739283679,8.94491663061654,7.78794023787963,8,2184.21644465314,2270.07433385929,1.3524843767938
"30",3,4,1,0.515063329832628,39717.4717230039,2.42692739283679,8.94491663061654,9.40133282454084,10,2258.81797070765,2366.43458324431,1.6133925866612
"31",3,5,1,0.515063329832628,39717.4717230039,2.42692739283679,8.94491663061654,10.8009559587126,11,27525.2626509535,29037.1501890541,1.39962313417178
"32",3,6,1,0.515063329832628,39717.4717230039,2.42692739283679,8.94491663061654,11.886907353286,12,3452.79597222058,3662.08379597232,1.08595139457333
"33",4,1,1,0.743974646320567,108182.326885781,1.12447925998479,11.220522855683,3.71176020436073,4,6143.93246339453,6257.87489905655,1.84330629805537
"34",4,2,1,0.743974646320567,108182.326885781,1.12447925998479,11.220522855683,7.08233128782273,8,6479.44357514635,6710.65680278943,3.370571083462
"35",4,3,1,0.743974646320567,108182.326885781,1.12447925998479,11.220522855683,9.2011063809941,10,6589.63150358506,6896.74078169196,2.11877509317138
"36",4,4,1,0.743974646320567,108182.326885781,1.12447925998479,11.220522855683,12.0142934699872,13,79907.761478073,84804.7564899761,2.81318708899312
"37",4,5,1,0.743974646320567,108182.326885781,1.12447925998479,11.220522855683,13.0889767619884,14,9061.55786558193,9668.18006239488,1.07468329200114
"38",5,1,1,0.619159240042791,56670.957615979,2.72581426847838,3.48656286119664,4.0593549000963,5,4277.02866910443,4363.85135324129,0.714381391575129
"39",5,2,1,0.619159240042791,56670.957615979,2.72581426847838,3.48656286119664,4.78060417804623,5,3706.22655147991,3794.98852713505,0.721249277949935
"40",5,3,1,0.619159240042791,56670.957615979,2.72581426847838,3.48656286119664,5.3496656848092,6,4640.50490323158,4765.04763829004,0.569061506762975
"41",5,4,1,0.619159240042791,56670.957615979,2.72581426847838,3.48656286119664,6.26545272493859,7,39953.3080199728,41212.0042445961,0.915787040129389
"42",5,5,1,0.619159240042791,56670.957615979,2.72581426847838,3.48656286119664,6.83153636971781,7,4093.88947219022,4234.71522025465,0.566083644779211
"43",6,1,1,0.62624534452334,12064.1729505139,4.72407750332408,3.68392518577402,6.83309071236602,7,4369.34019504137,4519.67595433874,1.48276786451861
"44",6,2,1,0.62624534452334,12064.1729505139,4.72407750332408,3.68392518577402,8.1681677219299,9,3852.71641240557,4011.70467288509,1.33507700956388
"45",6,3,1,0.62624534452334,12064.1729505139,4.72407750332408,3.68392518577402,9.03424803362143,10,3842.11634306693,4017.85752856431,0.866080311691528
"46",7,1,1,0.217157698236406,490863.618024292,1.08549185348323,27.3639345814882,7.49957861910412,8,13798.364090576,14320.2967064673,6.19692906738449
"47",7,2,1,0.217157698236406,490863.618024292,1.08549185348323,27.3639345814882,12.5496928976179,13,11557.0054478369,12297.8076685769,5.05011427851377
"48",7,3,1,0.217157698236406,490863.618024292,1.08549185348323,27.3639345814882,15.5466358320467,16,11724.7291071031,12662.7709726968,2.99694293442883
"49",7,4,1,0.217157698236406,490863.618024292,1.08549185348323,27.3639345814882,17.8112006985856,18,10051.699601218,10978.2811162691,2.26456486653883
"50",7,5,1,0.217157698236406,490863.618024292,1.08549185348323,27.3639345814882,20.6078035248452,21,11714.7141806582,12972.9683783208,2.79660282625969
"51",7,6,1,0.217157698236406,490863.618024292,1.08549185348323,27.3639345814882,26.4382624346127,27,402486.529785708,458769.724332891,5.83045890976744
"52",7,7,1,0.217157698236406,490863.618024292,1.08549185348323,27.3639345814882,28.6665841332078,29,29530.5758111919,34033.4755459333,2.22832169859513
"53",8,1,1,0.216567310970277,543.645993718094,1.05538664929738,1.21213400209628,1.98075175677688,2,269.748499071091,272.406670585875,0.708797796509225
"54",8,2,1,0.216567310970277,543.645993718094,1.05538664929738,1.21213400209628,2.48408796236393,3,273.897494647003,277.286646569968,0.503336205587058
"55",9,1,1,0.388945028651506,150110.76940277,1.05543799220306,20.0843807147935,5.96347255404828,6,6186.58445855645,6371.95453402877,4.51908953319371
"56",9,2,1,0.388945028651506,150110.76940277,1.05543799220306,20.0843807147935,8.90934911732372,9,6217.22097033512,6497.58225918111,2.94587656327543
"57",9,3,1,0.388945028651506,150110.76940277,1.05543799220306,20.0843807147935,12.8845455213226,13,6714.3494194757,7156.59209891131,3.9751964039989
"58",9,4,1,0.388945028651506,150110.76940277,1.05543799220306,20.0843807147935,14.9158370972191,15,5360.38213098684,5771.1909114094,2.03129157589649
"59",9,5,1,0.388945028651506,150110.76940277,1.05543799220306,20.0843807147935,20.2824616886221,21,117315.011408556,129706.503063401,5.36662459140303
"60",9,6,1,0.388945028651506,150110.76940277,1.05543799220306,20.0843807147935,21.5287637356481,22,8317.22101485912,9252.64732155329,1.24630204702594
"61",10,1,1,0.942455691983923,141196.640669346,1.13142198391035,15.6166359117786,5.93547968347569,6,6698.64116653853,6898.39804917828,3.86160200758142
"62",10,2,1,0.942455691983923,141196.640669346,1.13142198391035,15.6166359117786,10.6115348059132,11,7503.96972036209,7908.72233748954,4.67605512243749
"63",10,3,1,0.942455691983923,141196.640669346,1.13142198391035,15.6166359117786,13.1380733656877,14,6937.59192709621,7403.82547192424,2.52653855977454
"64",10,4,1,0.942455691983923,141196.640669346,1.13142198391035,15.6166359117786,16.856652090133,17,110172.368253314,119760.944079474,3.71857872444528
"65",10,5,1,0.942455691983923,141196.640669346,1.13142198391035,15.6166359117786,17.6905135876729,18,9884.06960203536,10788.7507255755,0.833861497539907
"66",11,1,1,0.962608013767749,47651.5196449083,2.15507842908263,9.73487250766713,5.20352453825319,6,3167.33808887956,3249.99149623527,2.08583809540281
"67",11,2,1,0.962608013767749,47651.5196449083,2.15507842908263,9.73487250766713,7.97261221946944,8,3804.39561582709,3957.55656711581,2.76908768121625
"68",11,3,1,0.962608013767749,47651.5196449083,2.15507842908263,9.73487250766713,11.875945752623,12,36750.9363959645,38976.4429761114,3.90333353315355
"69",11,4,1,0.962608013767749,47651.5196449083,2.15507842908263,9.73487250766713,12.8525589505175,13,3928.84954423715,4186.96134507369,0.976613197894508
"70",12,1,1,0.73985527921468,10695.2695381318,1.07093626294219,3.50747291925222,2.96277824239803,3,3326.1311734446,3375.27741207062,1.15198670024116
"71",12,2,1,0.73985527921468,10695.2695381318,1.07093626294219,3.50747291925222,4.23481745607936,5,3498.51218368004,3572.63320263608,1.27203921368133
"72",12,3,1,0.73985527921468,10695.2695381318,1.07093626294219,3.50747291925222,5.31826446140909,6,3870.62618100718,3973.88895189292,1.08344700532973
"73",13,1,1,0.73324590572156,16759.9327519659,1.03062758226813,6.5629014396868,3.69264519420285,4,2833.34736249859,2885.6201842893,1.92877170621315
"74",13,2,1,0.73324590572156,16759.9327519659,1.03062758226813,6.5629014396868,5.52539690140855,6,2788.34652358715,2865.67269496455,1.8327517072057
"75",13,3,1,0.73324590572156,16759.9327519659,1.03062758226813,6.5629014396868,7.20701246923421,8,10260.9770394381,10633.6926138253,1.68161556782566
"76",13,4,1,0.73324590572156,16759.9327519659,1.03062758226813,6.5629014396868,8.32677492767649,9,877.261826442088,914.180925288465,1.11976245844228
"77",14,1,1,0.535761289997026,298409.980364963,2.2050750073866,18.9609518043614,11.3878187527602,12,15539.1103945406,16440.3269968844,8.64698245537659
"78",14,2,1,0.535761289997026,298409.980364963,2.2050750073866,18.9609518043614,17.0933791542371,18,17884.4472241718,19463.7725387369,5.70556040147693
"79",14,3,1,0.535761289997026,298409.980364963,2.2050750073866,18.9609518043614,20.2843591906001,21,253453.496646819,280227.356804184,3.19098003636299
"80",14,4,1,0.535761289997026,298409.980364963,2.2050750073866,18.9609518043614,21.701788101745,22,11532.9260994319,12841.0129949074,1.4174289111449
"81",15,1,1,0.00227296608500183,36203.1283789391,5.83140921843297,8.43976682473187,8.30290211130325,9,3866.91143950572,4029.17213685433,2.46921992678528
"82",15,2,1,0.00227296608500183,36203.1283789391,5.83140921843297,8.43976682473187,10.6384252902616,11,4342.89355210224,4577.75194440024,2.33552317895839
"83",15,3,1,0.00227296608500183,36203.1283789391,5.83140921843297,8.43976682473187,13.0537077253986,14,24480.7753697228,26115.0704083256,2.415282435137
"84",15,4,1,0.00227296608500183,36203.1283789391,5.83140921843297,8.43976682473187,14.2734490092499,15,3512.54801760834,3769.73479488139,1.21974128385121
"85",16,1,1,0.608937452547252,26955.4000487897,1.10676871124541,5.86289739927414,2.81287574335997,3,2699.02580632142,2736.87423189281,1.0971695795673
"86",16,2,1,0.608937452547252,26955.4000487897,1.10676871124541,5.86289739927414,4.70795833072354,5,2893.82130467877,2962.06116494293,1.89508258736357
"87",16,3,1,0.608937452547252,26955.4000487897,1.10676871124541,5.86289739927414,6.67302487363611,7,19655.5054971576,20315.6867344459,1.96506654291257
"88",16,4,1,0.608937452547252,26955.4000487897,1.10676871124541,5.86289739927414,7.5786035630668,8,1707.04744063186,1772.3109220283,0.905578689430689
"89",17,1,1,0.836801559431478,14494.0829354944,1.8671933303692,4.39676051132356,4.07707957006253,5,4249.14440207119,4335.78148484249,1.37308468026185
"90",17,2,1,0.836801559431478,14494.0829354944,1.8671933303692,4.39676051132356,5.89052186088435,6,5017.78578359616,5166.26871652463,1.81344229082183
"91",17,3,1,0.836801559431478,14494.0829354944,1.8671933303692,4.39676051132356,7.10075540112424,8,5227.15274982703,5414.17289627829,1.21023354023989
"92",18,1,1,0.751522562699392,15704.812262046,2.92598625156219,5.40964851260177,5.44753627029812,6,2519.21883631863,2588.08378488558,1.77002745603654
"93",18,2,1,0.751522562699392,15704.812262046,2.92598625156219,5.40964851260177,6.4629735628503,7,2560.15419284353,2643.39335209025,1.01543729255217
"94",18,3,1,0.751522562699392,15704.812262046,2.92598625156219,5.40964851260177,7.47225346312027,8,9611.65740163978,9973.87562437254,1.00927990026997
"95",18,4,1,0.751522562699392,15704.812262046,2.92598625156219,5.40964851260177,9.08715732686336,10,1013.78183124405,1060.43067511602,1.61490386374309
"96",19,1,1,0.452731572557241,64275.9433937966,0.94664841013384,9.55782319204992,2.8057534546616,3,3694.8163364157,3746.49662385299,1.40637347197051
"97",19,2,1,0.452731572557241,64275.9433937966,0.94664841013384,9.55782319204992,4.48426745971098,5,4508.52323827096,4609.73203107248,1.67851400504938
"98",19,3,1,0.452731572557241,64275.9433937966,0.94664841013384,9.55782319204992,7.20735993831676,8,4470.29612017545,4632.68131515177,2.72309247860578
"99",19,4,1,0.452731572557241,64275.9433937966,0.94664841013384,9.55782319204992,9.47016178351534,10,46709.2369348839,48951.2771337339,2.26280184519858
"100",19,5,1,0.452731572557241,64275.9433937966,0.94664841013384,9.55782319204992,10.957203174741,11,4893.07076405062,5165.8281429622,1.48704139122566
"101",20,1,1,0.535789993824437,2572.85803141387,0.3078861659236,1.17475320997612,2.01842936972416,3,2572.85803141387,2598.69632709822,1.17475320997612
"102",21,1,1,0.53737669531256,145907.197531628,2.51414083445897,19.7284277499952,9.84543312228763,10,9306.0628315609,9770.8891079464,6.7939155925161
"103",21,2,1,0.53737669531256,145907.197531628,2.51414083445897,19.7284277499952,14.3136533460181,15,8433.28742054938,9052.56957600568,4.46822022373051
"104",21,3,1,0.53737669531256,145907.197531628,2.51414083445897,19.7284277499952,20.429556298026,21,114939.891030476,127173.084328268,6.11590295200784
"105",21,4,1,0.53737669531256,145907.197531628,2.51414083445897,19.7284277499952,22.7799452797667,23,13227.9562490414,14807.1204893046,2.35038898174074
"106",22,1,1,0.00138084357604384,42822.38256405,3.01761309406112,11.3154293977516,5.10629705165098,6,4851.34300024351,4975.54592485128,2.08730311401381
"107",22,2,1,0.00138084357604384,42822.38256405,3.01761309406112,11.3154293977516,8.45935307879749,9,3641.20812385909,3796.93773554762,3.35305602714652
"108",22,3,1,0.00138084357604384,42822.38256405,3.01761309406112,11.3154293977516,11.860886202877,12,30213.2626472994,32040.4819974939,3.40153312407952
"109",22,4,1,0.00138084357604384,42822.38256405,3.01761309406112,11.3154293977516,14.3344233353887,15,4116.56879264804,4419.31545544702,2.47353713251173
"110",23,1,1,0.355665953829885,283129.962475688,0.240785379467258,15.9534660834479,2.16734286442108,3,3480.10188631217,3517.64362868008,1.57089153112394
"111",23,2,1,0.355665953829885,283129.962475688,0.240785379467258,15.9534660834479,3.38101013763538,4,4106.11442193095,4175.42189597544,1.2136672732143
"112",23,3,1,0.355665953829885,283129.962475688,0.240785379467258,15.9534660834479,4.82341456409094,5,3066.62213220217,3140.73152772684,1.44240442645556
"113",23,4,1,0.355665953829885,283129.962475688,0.240785379467258,15.9534660834479,5.99571833928717,6,3522.78586651934,3628.91918894739,1.17230377519623
"114",23,5,1,0.355665953829885,283129.962475688,0.240785379467258,15.9534660834479,6.72829741516398,7,3056.55074494091,3160.07753650036,0.732579075876814
