"","claim_no","occurrence_period","occurrence_time","claim_size","notidel","setldel","no_payment"
"1",1,1,0.734094301005825,914214.872838366,3.44903264800693,22.1060208629421,13
"2",2,1,0.333071983419359,139185.716484475,0.0352818481857417,15.735346348487,11
"3",3,1,0.515063329832628,326223.992727281,0.133984201723271,20.4691711954681,7
"4",4,1,0.743974646320567,74639.7039743196,2.22084446545295,11.3226474518674,8
"5",5,1,0.619159240042791,128470.654667319,2.50425488796675,12.492443656329,7
"6",6,1,0.62624534452334,11890.8555800836,1.80816602169999,3.30101609492687,2
"7",7,1,0.217157698236406,1799894.83048394,0.802088163442897,27.0937339570436,5
"8",8,1,0.216567310970277,364.368357173454,2.68589265321487,1.47201142309999,1
"9",9,1,0.388945028651506,118363.388012108,0.539253780454329,12.3103831912968,4
"10",10,1,0.942455691983923,289933.685860441,0.837737384260292,24.5088844262388,6
"11",11,1,0.962608013767749,37573.555392041,0.516100989021472,7.53571691032368,6
"12",12,1,0.73985527921468,21083.2364538633,6.21998344308932,5.75015965963672,4
"13",13,1,0.73324590572156,196656.604152098,1.31115394306836,7.62512410920943,4
"14",14,1,0.535761289997026,865067.461641408,0.74874361888891,17.2327217255082,14
"15",15,1,0.00227296608500183,31028.716389681,3.74787934020369,8.15846555131565,4
"16",16,1,0.608937452547252,21823.8383516712,3.79784422304846,4.66218172787147,4
"17",17,1,0.836801559431478,7142.9283904777,7.16565169880757,2.52449307110635,2
"18",18,1,0.751522562699392,15479.1924225821,2.03847916774074,4.79039933083747,4
"19",19,1,0.452731572557241,15838.1341867431,7.33040391043002,4.73710548050466,5
"20",20,1,0.535789993824437,2535.8956146511,7.78436060204739,1.39473757303205,1
"21",21,1,0.53737669531256,169189.473957308,0.0214049935794063,15.8556745602672,4
"22",22,1,0.00138084357604384,29545.0287497547,4.80307205722814,11.651571618494,5
"23",23,1,0.355665953829885,137509.026528609,2.99916004037175,15.475014316734,4
"24",24,1,0.612133090151474,677247.597657125,0.336965504299894,24.6233188363021,5
"25",25,1,0.828942130552605,195232.855015539,0.697208719415827,21.7917361424036,4
"26",26,1,0.356721999356523,2341.3957643845,5.09680246133714,1.36940824293816,2
"27",27,1,0.410635125823319,47601.3010741203,1.70542652678087,9.5270268862974,4
"28",28,1,0.573475898941979,33597.0235738324,1.0537423381646,6.55130015668679,4
"29",29,1,0.589678303571418,14300.1237003718,2.3653251490973,3.49917607193662,2
"30",30,1,0.719657292356715,132228.584313414,4.6579868911218,10.8551177516485,8
"31",31,1,0.394973045215011,125883.349269746,1.6355152449094,14.0684210405015,6
"32",32,1,0.919203929137439,29355.658664826,1.32669860682438,10.6409271528033,5
"33",33,1,0.962570293573663,178.896846121004,0.453429805561041,1.38287953074512,2
"34",34,1,0.233523525530472,298467.150941276,1.16921159827131,13.1918802422093,4
"35",35,1,0.724497599992901,57489.5031750086,0.560513934968887,14.0958831028458,8
"36",36,1,0.903634525137022,5798.11641285797,4.94138878903663,0.765272981347409,1
"37",37,1,0.603474084753543,10692.976667476,1.46378758515534,1.719684416812,2
"38",38,1,0.631507298909128,24386.9849049259,2.08206931317406,6.16059228836019,5
"39",39,1,0.937385849654675,792.233785407962,1.93564059939041,1.55076528894199,2
"40",40,1,0.850482750684023,308177.687395261,1.1325133277797,11.2882237713267,5
"41",41,1,0.579820899059996,894621.216824032,2.24087958649035,9.81759872063175,4
"42",42,1,0.821403923910111,812008.109074031,2.00420660430974,9.75132761292089,10
"43",43,1,0.113718609092757,66543.4926271497,2.94884481249651,9.36030802830994,5
"44",44,1,0.764507758663967,1539.29441335109,7.52149456014703,1.07109058441122,1
"45",45,1,0.623613457195461,2599.54142072681,3.48242556596551,1.69187938488642,1
"46",46,1,0.148446606704965,7895.10567968608,4.14325035805383,2.18681848298067,2
"47",47,1,0.0802644665818661,1550343.62830904,1.28522935358223,31.3049117054098,4
"48",48,1,0.464069551322609,5990.47229975514,1.76974437357823,0.843566152946314,1
"49",49,1,0.779368161456659,138848.788300031,0.151144812402494,16.9215270515736,5
"50",50,1,0.73352795955725,89763.5666805061,2.30861619454256,13.6812354422222,4
"51",51,1,0.817230444401503,54581.4869519224,1.33479921730418,11.4193394317429,4
"52",52,1,0.170162481255829,11413.8036729609,1.55390732084315,4.56924557430633,3
"53",53,1,0.94472032552585,29260.5666533546,1.75642672978874,6.80288753308398,5
"54",54,1,0.293623841367662,70537.4204603662,0.744235221681071,7.51722936958906,4
"55",55,1,0.149072052445263,32223.7025919169,1.51617527476149,7.62200592970279,4
"56",56,1,0.719378591282293,650.355798511628,1.6278778833248,1.11430441018623,1
"57",57,1,0.324085952481255,111082.129281971,1.86655533576287,18.1257424183086,4
"58",58,1,0.778809498529881,258.301276421319,6.72326760545528,0.895556173640235,1
"59",59,1,0.394441001815721,15258.7939132371,5.5463454139119,4.35008200297002,4
"60",60,1,0.67859286791645,90891.9567886682,2.05051970828843,8.32040743659921,5
"61",61,1,0.775825042743236,12942.2092783587,1.31776913957793,3.75111679317671,3
"62",62,1,0.187869044020772,5652.53484017035,4.84891657886345,1.01369223885338,1
"63",63,1,0.0290858189109713,15719.2991428492,2.33083949173441,5.49996201677073,4
"64",64,1,0.135713797062635,20237.491364037,10.6710228637944,4.91630211843697,4
"65",65,1,0.680164178134874,18833.9614261501,2.7590236133918,6.94145751437123,4
"66",66,1,0.9348229537718,9200.20045941923,1.66205528279143,1.89242901666934,3
"67",67,1,0.550494084367529,16270.3473501688,1.7176234182245,5.32435814770208,4
"68",68,1,0.601766235427931,14548.8411625335,1.19108383418837,5.97757149191889,2
"69",69,1,0.19699448812753,28499.4950824532,1.2862131713747,9.86260889331823,4
"70",70,1,0.535236610565335,392643.378475652,3.54493468035849,23.5153469225541,7
"71",71,1,0.179555739276111,1876.43058960458,8.43531477292355,1.34074684651429,2
"72",72,1,0.451886494411156,54391.5361528539,3.89561459982546,8.07996976392252,4
"73",73,1,0.317053351784125,99078.1177920802,0.609083194863041,10.2446262594723,6
"74",74,1,0.116174670401961,71208.1593793831,0.629450222387659,15.7669468644369,5
"75",75,1,0.186102156760171,58261.4743721345,0.114026597507425,12.9194407323089,4
"76",76,1,0.729730096645653,190735.66214748,2.06569459787255,12.7098347357398,4
"77",77,1,0.41187207121402,5252.96988596156,1.70336220323275,0.624704774897754,2
"78",78,1,0.414049681741744,105706.253578644,0.618565116632167,14.1421652188269,4
"79",79,1,0.480310129001737,37768.2133057563,0.453686566277904,9.34024490542311,4
"80",80,1,0.427494465606287,152816.744184753,0.503751349225904,20.0680461047466,4
"81",81,1,0.136490360135213,25099.6592396079,2.16329560172033,7.42646056649994,4
"82",82,1,0.824679406359792,52570.9434158181,2.71257996482122,13.7040603664593,5
"83",83,1,0.592304242542014,111646.694014048,3.08744627946867,17.6997109885723,7
"84",84,1,0.794396977638826,13298.2864791101,0.0366004009062635,5.74817608713052,3
"85",85,1,0.769032425712794,112283.210317771,0.731928670600938,20.4824021282946,6
"86",86,1,0.918056417256594,40910.0338525688,2.79817273705759,6.75343079757841,7
"87",87,1,0.862629777053371,411760.892085115,1.03434143517179,14.0524443008162,8
"88",88,1,0.316975237801671,44348.3746675887,1.27493212485128,7.06271653521196,5
"89",89,1,0.259260575985536,70288.2935213055,3.94634789105125,13.7544334415611,12
"90",90,1,0.74226645193994,1445808.76038716,0.364543283892899,31.8980955678929,11
"91",91,1,0.74736111680977,47056.3172575616,1.0940654241044,10.3830900873701,9
"92",92,1,0.917904034024104,220731.383058001,3.69812497079654,18.9109242205456,7
"93",93,1,0.793191209202632,196918.644753891,2.75903726422726,19.5149094371195,9
"94",94,1,0.133329618256539,225424.203852878,2.22458989353545,18.7983750726785,5
"95",95,1,0.287749752169475,170607.128294465,1.37926597395675,13.4501664427633,4
"96",96,1,0.194676143815741,250957.272287981,4.95458831702014,27.332678475572,5
"97",97,1,0.784109382657334,12412.7547078635,2.81581316334185,4.58338312303431,3
"98",98,1,0.128872161731124,71123.1866801141,3.1624395313629,15.7670042957371,5
"99",99,1,0.129089283524081,90215.2173841209,2.04403147370407,11.6345773405259,5
"100",100,1,0.0722531112842262,593.045638015355,3.6852071445363,0.883823742574404,2
"101",101,1,0.0531294834800065,3231.19555505314,4.41315227721743,0.978722661842073,1
"102",102,1,0.531874436419457,554.021840836284,2.01160197421149,1.16126207462714,2
"103",103,1,0.112308241659775,459435.683126525,1.73258254052849,26.4023552145772,5
"104",104,2,1.74318771972321,221095.163870123,0.312582612365862,9.80795734524678,4
"105",105,2,1.73131547728553,28.8680999791195,4.75633902372377,0.835363556682118,1
"106",106,2,1.88511768705212,399661.11868954,2.26672005889775,22.3466447882593,6
"107",107,2,1.51711105555296,50068.5486025069,1.42537531604256,7.52069779167845,4
"108",108,2,1.8519309849944,199689.182549851,3.94244880351548,11.6578558496226,7
"109",109,2,1.44279626826756,11863.6293989036,3.75099037960772,3.59757230638691,3
"110",110,2,1.15788010042161,2381.20533822335,1.10290588766061,0.96410528795529,1
"111",111,2,1.44232463883236,139043.339374067,3.12778005793481,11.1544205641639,13
"112",112,2,1.9677336672321,16576.4422365318,1.23336335422717,3.45566235865912,4
"113",113,2,1.48458792944439,20500.7099330694,5.8052552243877,1.57890421722405,5
"114",114,2,1.2524584394414,59372.3602420559,1.60373853070257,12.429609698294,5
"115",115,2,1.25968998018652,67253.1807397255,0.249963829759992,14.3464663941974,4
"116",116,2,1.54201594088227,97264.9457914516,4.02578281823609,11.3775163459619,6
"117",117,2,1.64987583761103,17772.0759946079,3.45910501289606,7.01759929237659,4
"118",118,2,1.33641913230531,107485.16155511,0.282281807685008,8.31679406684743,10
"119",119,2,1.0609497462865,4423.05945809519,4.38932513948742,0.94983900404796,1
"120",120,2,1.45131085021421,48879.6634667256,1.4933220270316,11.699612354176,5
"121",121,2,1.83875503344461,59162.3883938513,2.6319363404985,8.61045468855217,4
"122",122,2,1.57463733432814,90185.462333221,5.85141269866372,13.1523883195045,10
"123",123,2,1.35335037740879,16030.5891295102,3.30754243307717,4.94475543736952,4
"124",124,2,1.54742607823573,496.738169209274,3.7461185461782,1.1042514382962,2
"125",125,2,1.89271859382279,3187.60301053714,1.64272221833917,0.540907591101531,2
"126",126,2,1.48999057058245,3032.82485820287,1.66262887151977,1.29662927624531,1
"127",127,2,1.17163211316802,43834.807310271,0.586688525151462,7.30259445260154,5
"128",128,2,1.54303099401295,24086.6394236525,1.78612881837273,5.66314245843561,5
"129",129,2,1.96146769588813,8080.81168864295,5.6696708658896,0.731221309783298,3
"130",130,2,1.31368382205255,8779.52561497733,0.169548918330039,2.04362511869308,2
"131",131,2,1.82051454810426,337116.006037359,0.661606570080201,23.4092659219691,5
"132",132,2,1.30705440044403,2075.59146713948,4.09321583519065,1.2851451687778,2
"133",133,2,1.18545358115807,104683.685706026,1.84191712603775,13.7677504521032,7
"134",134,2,1.04834677674808,43985.2347096474,2.28814057734318,10.6589577511193,5
"135",135,2,1.24567414727062,9091.75943386487,2.1123643284527,4.3201577215209,3
"136",136,2,1.35110692214221,38738.6208917679,6.05471887773197,3.55583841147799,14
"137",137,2,1.15902238176204,125548.833352118,3.79804113969628,17.0041446516693,6
"138",138,2,1.30409799679182,492680.238799518,1.74326149638392,16.0328920738215,4
"139",139,2,1.01754832477309,2075016.41942425,0.226530511213223,19.6039161387719,6
"140",140,2,1.99655267922208,107246.202933195,0.0546513639134682,13.0130045693197,9
"141",141,2,1.80439331266098,35740.3892162283,0.980184724332997,4.88602334890067,8
"142",142,2,1.08658060175367,99374.3132904192,1.24238913789981,9.63250598043092,4
"143",143,2,1.86993326968513,40284.9602913822,2.24586914797224,7.55108992594052,4
"144",144,2,1.55458586337045,13498.1889271549,3.95799817608514,6.18837400801229,2
"145",145,2,1.42137842183001,118159.250197998,1.77027704695857,19.9270376278334,4
"146",146,2,1.06763681909069,224758.988682054,0.738304689041017,18.016507456183,5
"147",147,2,1.56143795652315,135606.862429425,3.6077566947602,9.36971141776583,4
"148",148,2,1.07072189426981,1251069.55040036,3.17915636912078,20.1403790835227,4
"149",149,2,1.21139193885028,207790.385566767,1.90202015915344,21.8628012184869,4
"150",150,2,1.54962041345425,77210.6090858447,1.70093115813666,15.5165847294185,10
"151",151,2,1.48198144836351,34211.8244245448,3.47486756760139,7.04205517288737,5
"152",152,2,1.1594698545523,36016.4880424161,0.849781360551386,4.99002172599769,5
"153",153,2,1.14957899507135,41466.7457081694,0.8830517658684,8.77743139773131,4
"154",154,2,1.49927288037725,17592.6111594047,1.1160500579921,3.60823963740273,5
"155",155,2,1.9405648780521,15968.8005227854,0.34228254397149,5.78842296258844,4
"156",156,2,1.33423132658936,101100.595995378,1.0747375529175,16.7040527205911,4
"157",157,2,1.18843432958238,73955.1734306208,2.50241260254125,17.8326702706802,7
"158",158,2,1.26971617829986,2806.24242514349,0.952049541488522,0.78581686273934,2
"159",159,2,1.53074407810345,863923.29990156,0.674093799576806,20.5385222176253,13
"160",160,2,1.02145022852346,153645.747709721,0.0272213461321356,10.3513234630071,4
"161",161,2,1.7987603074871,247428.508480128,1.92262920282999,10.1549736453906,4
"162",162,2,1.11033510020934,11167.5708351061,2.13303742690835,3.45571725676775,2
"163",163,2,1.53979828581214,41443.2834961282,3.93414700670903,7.37308028501091,4
"164",164,2,1.57123389746994,20857.2212553864,2.95657126689885,7.6948874864787,5
"165",165,2,1.61895154695958,11766.7312349693,0.143451948879543,2.87248697120232,2
"166",166,2,1.7148536934983,11540.7927919591,0.666601635737034,4.80170388959713,3
"167",167,2,1.12330057867803,23290.295783273,0.265651214897459,4.92350954328659,4
"168",168,2,1.31104961875826,5815.35542210632,3.98449847101066,0.673100746908157,2
"169",169,2,1.94573916262016,9538.48308783458,6.03968908585669,4.08888501055737,3
"170",170,2,1.5000250923913,108514.566074941,3.31090005711789,16.3014535601808,4
"171",171,2,1.1352304990869,56092.6736804624,0.235875649013903,15.900213500044,5
"172",172,2,1.86925782053731,100009.58847851,1.30671195715354,16.3058718745924,5
"173",173,2,1.20504961209372,115505.819239669,2.70481898276997,13.2561825241977,4
"174",174,2,1.92504589096643,5906.62831786551,4.76127492526443,1.39942334346566,1
"175",175,2,1.8867535982281,54253.7199203432,0.622990796100577,9.36227020595224,5
"176",176,2,1.136295825243,2392455.87256612,0.485902918636308,23.5656528444482,7
"177",177,2,1.78534944215789,18953.0974536477,3.37045944357686,7.21618179366656,5
"178",178,2,1.45330341416411,207304.116159397,5.46684956458181,17.406882765005,6
"179",179,2,1.13574241939932,14603.0748550524,1.10057985616331,3.10240473371309,3
"180",180,2,1.88522103684954,193180.710238693,1.72676913119491,22.5210869720307,5
"181",181,2,1.33671354013495,53501.1496333684,4.28487300050332,12.8067973733932,15
"182",182,2,1.31927411514334,4579.61012477976,0.688314307725201,0.576012189282003,1
"183",183,2,1.40378281474113,147346.565563685,0.860420635316431,22.1212282665308,4
"184",184,2,1.47907730704173,863991.494266542,1.46852326329401,30.9391725786474,7
"185",185,2,1.36790182022378,142558.917489693,1.9471733709668,16.6852677124681,4
"186",186,2,1.46569056762382,33431.3287466633,1.7756313164643,7.24895746077997,5
"187",187,2,1.04989215289243,76951.9539889526,3.47347129712874,14.8783603183148,5
"188",188,3,2.18735671159811,1072413.16291818,2.15532000791402,10.9267678966932,5
"189",189,3,2.9826594137121,31567.7295623007,0.729066088264725,6.07399975723033,5
"190",190,3,2.32827406958677,22616.5563404049,3.90157208746378,7.96248844124104,4
"191",191,3,2.17099639051594,28239.0613904774,1.55437026800876,7.4841408801182,5
"192",192,3,2.48825489450246,77.3718468035537,0.971446018920897,0.881968487407575,1
"193",193,3,2.01868741167709,3908.7927006602,2.38533536364648,1.37046896108252,1
"194",194,3,2.33948508370668,78810.7729775367,4.54178558879948,9.95783240529547,7
"195",195,3,2.02966337557882,233732.4595962,3.15969868572796,18.2610508842494,17
"196",196,3,2.86722866306081,85222.4688197189,3.3398209203629,15.2405835699536,10
"197",197,3,2.73170759971254,63811.2619678119,1.43736832143986,8.44275112826574,4
"198",198,3,2.31526079680771,11603.3306372089,1.49226702136483,5.49870436367733,3
"199",199,3,2.38645401177928,3804927.89639996,3.21035261839765,32.7667424867943,4
"200",200,3,2.33244599052705,303924.104989353,0.296281468857105,21.0030953963815,12
"201",201,3,2.08977797115222,75062.0790880553,0.756098215567287,9.68914955553239,4
"202",202,3,2.75705560250208,38326.3252052359,4.47580873601159,8.75656302637687,5
"203",203,3,2.6029684972018,301875.40331207,0.547421327191434,17.127920647053,15
"204",204,3,2.14539997256361,17069.5663602679,1.82848182499292,4.18651504861825,4
"205",205,3,2.03251748345792,8217.04404696791,8.1450076491883,1.64708024385172,3
"206",206,3,2.48376814159565,206.741166724398,3.715378028939,1.26498524741832,2
"207",207,3,2.44456952787004,48748.1655928134,3.70133955571454,9.23738551931257,4
"208",208,3,2.06038558995351,36.2009437511528,0.503627458661394,0.84087858509317,2
"209",209,3,2.32750602206215,167130.127114389,2.37313262162486,22.9534984772114,4
"210",210,3,2.87842904729769,80046.4455217647,2.4235231019397,9.16824175217175,7
"211",211,3,2.93060488626361,137921.584723905,2.71774327147433,16.7557107022576,4
"212",212,3,2.3921784569975,366887.31937162,4.1699295602728,18.575426941769,9
"213",213,3,2.158846774837,149734.647428804,2.99327690162101,16.6086892587157,5
"214",214,3,2.31994760106318,8557.09994843862,2.94598627505463,2.85163880504415,2
"215",215,3,2.30696562025696,125185.692579929,0.750711163784209,20.5552740929085,10
"216",216,3,2.10781125444919,17008.6308399726,3.04722260794405,7.41210307044795,4
"217",217,3,2.97933430341072,362.068218497958,3.14715911168862,1.1743253886401,1
"218",218,3,2.49690342810936,34754.8857533558,1.95703486347639,5.18055460006413,5
"219",219,3,2.09307467192411,663.064819307923,3.50617514417577,0.560844004341823,1
"220",220,3,2.2117736581713,6716.04838139214,3.5685267378923,2.06205283008999,2
"221",221,3,2.93050074623898,14041.5722480772,0.591149981434955,4.65713157064774,3
"222",222,3,2.29684640676714,22111.8858992361,2.61563381548028,6.00277218410899,4
"223",223,3,2.65321824885905,111243.754016656,2.47131693846015,6.16423550698264,4
"224",224,3,2.90107047790661,27759.880305706,1.00994290884395,6.58031611673735,5
"225",225,3,2.99079579324462,4390.31924767182,3.59775078630326,1.20649224964986,1
"226",226,3,2.43033322133124,8306.4590570195,0.682292481110345,3.11544439874061,2
"227",227,3,2.39377692225389,9313.50227487527,0.736764274536861,3.09791677340824,2
"228",228,3,2.14190889545716,171358.174294727,2.80721367873426,13.6001227290917,13
"229",229,3,2.27980669634417,49762.6306267586,0.135488076900801,12.2903219338157,5
"230",230,3,2.56482222257182,15102.7789629677,0.540657554256348,5.16935256893508,4
"231",231,3,2.93513950542547,34957.3790924328,2.82987780869451,5.37856227209933,4
"232",232,3,2.35840014507994,108261.399737966,1.682696676824,14.9788513007077,9
"233",233,3,2.84200718090869,5098.87066783632,0.355184880303441,0.738503947569088,1
"234",234,3,2.72240921435878,27941.4547162413,0.386503269893672,9.32866401348499,4
"235",235,3,2.75073598930612,24472.0796508375,5.38877223211326,10.0117156843272,5
"236",236,3,2.92398845218122,20912.5952875073,7.1552870817451,3.29744542433477,6
"237",237,3,2.00237810681574,7044.3820339689,2.85044236108576,1.82408115143852,1
"238",238,3,2.1604299149476,36984.9721653576,1.72800819085172,5.74393022372171,4
"239",239,3,2.39927295129746,7087.45608850541,2.83592798869259,2.24478193068306,2
"240",240,3,2.67531957733445,38890.5082033421,3.46903322576394,3.72211976344593,5
"241",241,3,2.48037201631814,6326.23104119103,6.05018005015248,1.599946001085,1
"242",242,3,2.53382878075354,158724.608840162,1.43408561522051,14.0989623947137,6
"243",243,3,2.31695015728474,32515.705319039,4.75409447003024,4.74160866103042,4
"244",244,3,2.81475759018213,128395.410135594,2.93311090924229,15.0889476198375,4
"245",245,3,2.29221952124499,85207.1465316329,8.35140682451915,13.3342838763347,10
"246",246,3,2.4091320913285,37513.6398542272,1.23787919375753,8.11978068576821,6
"247",247,3,2.09091830765828,17231.2949779182,5.48073086478692,7.39963758097756,4
"248",248,3,2.79859663802199,87397.9598145142,3.41689209488422,9.90842309643234,9
"249",249,3,2.35978524968959,102995.065342245,0.635041734001984,7.70311810865732,4
"250",250,3,2.04048757674173,51159.3179008656,2.89373006506232,14.4711031660318,5
"251",251,3,2.04108633985743,41553.8805298052,1.19324747783686,9.98097948273273,5
"252",252,3,2.95443423837423,581.00764803213,3.84926373334299,0.920957456961741,1
"253",253,3,2.37334124487825,363500.857167422,0.432838545126754,17.5647516041141,6
