"","claim_no","pmt_no","occurrence_period","occurrence_time","claim_size","notidel","setldel","payment_time","payment_period","payment_size","payment_inflated","payment_delay"
"1",1,1,1,0.734094301005825,232310.088224719,1.1312854778268,23.1801036729585,5.7936423094761,6,13226.3398289859,13611.1950255036,3.92826253064348
"2",1,2,1,0.734094301005825,232310.088224719,1.1312854778268,23.1801036729585,10.5484381104987,11,15685.8585026047,16526.7663774509,4.75479580102264
"3",1,3,1,0.734094301005825,232310.088224719,1.1312854778268,23.1801036729585,18.4701962024775,19,14643.2846078561,16045.3878145527,7.92175809197874
"4",1,4,1,0.734094301005825,232310.088224719,1.1312854778268,23.1801036729585,23.257310029176,24,170041.893329633,190791.994129849,4.78711382669847
"5",1,5,1,0.734094301005825,232310.088224719,1.1312854778268,23.1801036729585,25.0454834517912,26,18712.7119556397,21182.9088496642,1.78817342261522
"6",2,1,1,0.333071983419359,237675.12440153,1.26498979300132,22.1159724953762,3.9787190624313,4,14014.0537763859,14292.8289570423,2.38065728601063
"7",2,2,1,0.333071983419359,237675.12440153,1.26498979300132,22.1159724953762,6.85721714650771,7,14287.560868102,14780.9179062117,2.8784980840764
"8",2,3,1,0.333071983419359,237675.12440153,1.26498979300132,22.1159724953762,13.879013192168,14,12934.4535420094,13854.4267105143,7.02179604566034
"9",2,4,1,0.333071983419359,237675.12440153,1.26498979300132,22.1159724953762,20.2564731485365,21,181930.074695223,201120.706025317,6.37745995636842
"10",2,5,1,0.333071983419359,237675.12440153,1.26498979300132,22.1159724953762,23.7140342717969,24,14508.9815198101,16316.3540115288,3.4575611232604
"11",3,1,1,0.515063329832628,83559.5742285117,1.86273436918754,9.81744725302684,5.00081492020444,6,1470.37290226338,1507.22974835246,2.62301722118427
"12",3,2,1,0.515063329832628,83559.5742285117,1.86273436918754,9.81744725302684,6.84599297270684,7,1886.78868764291,1951.83203903497,1.8451780525024
"13",3,3,1,0.515063329832628,83559.5742285117,1.86273436918754,9.81744725302684,9.33504248150541,10,2188.79567165271,2292.3237996317,2.48904950879857
"14",3,4,1,0.515063329832628,83559.5742285117,1.86273436918754,9.81744725302684,10.67527669361,11,2006.1273514934,2115.0020975079,1.34023421210457
"15",3,5,1,0.515063329832628,83559.5742285117,1.86273436918754,9.81744725302684,11.5777616274448,12,68871.7819886152,72934.6670497939,0.902484933834811
"16",3,6,1,0.515063329832628,83559.5742285117,1.86273436918754,9.81744725302684,12.195244952047,13,7135.70762684408,7579.79303738578,0.617483324602221
"17",4,1,1,0.743974646320567,227599.310365716,0.723528650145772,16.8866309914541,2.99101020926613,3,9886.19440214797,10033.6730787569,1.5235069127998
"18",4,2,1,0.743974646320567,227599.310365716,0.723528650145772,16.8866309914541,7.77729716051552,8,13057.8259784919,13570.3921960021,4.78628695124939
"19",4,3,1,0.743974646320567,227599.310365716,0.723528650145772,16.8866309914541,12.5332126660738,13,11704.1363992851,12453.3536054356,4.75591550555829
"20",4,4,1,0.743974646320567,227599.310365716,0.723528650145772,16.8866309914541,17.4391573527556,18,178428.93783954,194518.193390437,4.90594468668176
"21",4,5,1,0.743974646320567,227599.310365716,0.723528650145772,16.8866309914541,18.3541342879204,19,14522.2157462513,15903.5859861997,0.914976935164837
"22",5,1,1,0.619159240042791,119227.153292604,3.18392391053399,7.70793859049922,5.84329696018167,6,5870.75907123202,6043.06961418546,2.04021380960489
"23",5,2,1,0.619159240042791,119227.153292604,3.18392391053399,7.70793859049922,6.93947446948159,7,6896.32443960897,7137.36411340946,1.09617750929992
"24",5,3,1,0.619159240042791,119227.153292604,3.18392391053399,7.70793859049922,9.04596539713145,10,4949.75739606812,5176.46315682486,2.10649092764986
"25",5,4,1,0.619159240042791,119227.153292604,3.18392391053399,7.70793859049922,10.8454889297585,11,94467.4408448141,99678.252878901,1.7995235326271
"26",5,5,1,0.619159240042791,119227.153292604,3.18392391053399,7.70793859049922,11.511021741076,12,7042.87154088044,7455.88083383834,0.665532811317457
"27",6,1,1,0.62624534452334,25381.2015577064,1.4779049096403,6.15837723711497,3.22841308495471,4,2034.17701915687,2066.94999672678,1.12426283079107
"28",6,2,1,0.62624534452334,25381.2015577064,1.4779049096403,6.15837723711497,4.80826462238184,5,2337.71994219486,2394.03478890475,1.57985153742713
"29",6,3,1,0.62624534452334,25381.2015577064,1.4779049096403,6.15837723711497,5.66887848193852,6,2109.34237812069,2169.37889203432,0.860613859556682
"30",6,4,1,0.62624534452334,25381.2015577064,1.4779049096403,6.15837723711497,7.18905368982465,8,17363.6278302828,17992.7374505072,1.52017520788613
"31",6,5,1,0.62624534452334,25381.2015577064,1.4779049096403,6.15837723711497,8.26252749127861,9,1536.33438795119,1600.48106491982,1.07347380145396
"32",7,1,1,0.217157698236406,737645.049017927,2.35048999144855,26.0833851829969,6.1949015963217,7,8474.41452500798,8738.34139699245,3.62725390663674
"33",7,2,1,0.217157698236406,737645.049017927,2.35048999144855,26.0833851829969,7.48347302556936,8,7351.03222716726,7628.48181112176,1.28857142924766
"34",7,3,1,0.217157698236406,737645.049017927,2.35048999144855,26.0833851829969,9.19518634197603,10,7636.04768093088,7991.6908813227,1.71171331640667
"35",7,4,1,0.217157698236406,737645.049017927,2.35048999144855,26.0833851829969,12.2000321151372,13,7118.41477819836,7561.60318613824,3.0048457731612
"36",7,5,1,0.217157698236406,737645.049017927,2.35048999144855,26.0833851829969,14.1101136644504,15,6970.25767906769,7474.56949014942,1.91008154931319
