"","claim_no","pmt_no","occurrence_period","occurrence_time","claim_size","notidel","setldel","payment_time","payment_period","payment_size","payment_inflated","payment_delay"
"1",1,1,1,0.734094301005825,914214.872838366,3.44903264800693,22.1060208629421,6.67021421165733,7,8828.67010283205,9125.07696128893,2.48708726264458
"2",1,2,1,0.734094301005825,914214.872838366,3.44903264800693,22.1060208629421,7.65201091986136,8,9500.76198906489,9867.57850898772,0.981796708204027
"3",1,3,1,0.734094301005825,914214.872838366,3.44903264800693,22.1060208629421,9.26347963164699,10,8433.72261543536,8829.5016485989,1.61146871178562
"4",1,4,1,0.734094301005825,914214.872838366,3.44903264800693,22.1060208629421,11.1058989025246,12,10462.8044604907,11054.1732875812,1.84241927087765
"5",1,5,1,0.734094301005825,914214.872838366,3.44903264800693,22.1060208629421,12.24523809032,13,8537.23957033358,9070.79300310187,1.1393391877954
"6",1,6,1,0.734094301005825,914214.872838366,3.44903264800693,22.1060208629421,13.6648198557856,14,8228.60963080643,8804.53469436063,1.41958176546554
"7",1,7,1,0.734094301005825,914214.872838366,3.44903264800693,22.1060208629421,16.2449325661182,17,8436.2323094708,9142.72870551976,2.58011271033262
"8",1,8,1,0.734094301005825,914214.872838366,3.44903264800693,22.1060208629421,18.6224143494927,19,7251.88532242359,7952.24804947815,2.37748178337449
"9",1,9,1,0.734094301005825,914214.872838366,3.44903264800693,22.1060208629421,19.5443226456182,20,8522.99094210452,9388.86641220209,0.921908296125472
"10",1,10,1,0.734094301005825,914214.872838366,3.44903264800693,22.1060208629421,22.1634408149948,23,7032.02386236345,7847.52459060835,2.61911816937661
"11",1,11,1,0.734094301005825,914214.872838366,3.44903264800693,22.1060208629421,23.475369653739,24,7323.79487563542,8226.38867481136,1.31192883874423
"12",1,12,1,0.734094301005825,914214.872838366,3.44903264800693,22.1060208629421,25.0437456309266,26,683600.172158744,773833.081449291,1.56837597718764
"13",1,13,1,0.734094301005825,914214.872838366,3.44903264800693,22.1060208629421,26.2891478119549,27,138055.964998661,157245.40834318,1.24540218102827
"14",2,1,1,0.333071983419359,139185.716484475,0.0352818481857417,15.735346348487,0.62673019625503,1,3551.91496353936,3562.95269756105,0.25837636464993
